Title,Genre,Link
"Ganjar ke Lokasi Kecelakaan Kereta, Berharap Jalur KA Pulih Secepatnya",NUSANTARA,https://www.beritasatu.com/nusantara/1057888/ganjar-ke-lokasi-kecelakaan-kereta-berharap-jalur-ka-pulih-secepatnya
"Proses Evakuasi KA Brantas Tabrak Truk di Semarang Selesai, Jalur Sudah Bisa Dilalui",NUSANTARA,https://www.beritasatu.com/nusantara/1057881/proses-evakuasi-ka-brantas-tabrak-truk-di-semarang-selesai-jalur-sudah-bisa-dilalui
"Kecelakaan Kereta di Semarang, Ini 9 Perjalanan KA yang Kena Imbas",NUSANTARA,https://www.beritasatu.com/nusantara/1057880/kecelakaan-kereta-di-semarang-ini-9-perjalanan-ka-yang-kena-imbas
"Fortuner Kecelakaan di Exit Tol Plumpang Jakut, 3 Orang Dikabarkan Tewas",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1057876/fortuner-kecelakaan-di-exit-tol-plumpang-jakut-3-orang-dikabarkan-tewas
"KA Brantas Tabrak Truk di Semarang, Sejumlah Kereta Tertahan",NUSANTARA,https://www.beritasatu.com/nusantara/1057865/ka-brantas-tabrak-truk-di-semarang-sejumlah-kereta-tertahan
"Kecelakaan Kereta di Semarang, Sopir dan Kernet Truk Lompat",NUSANTARA,https://www.beritasatu.com/nusantara/1057857/kecelakaan-kereta-di-semarang-sopir-dan-kernet-truk-lompat
Tidak Ada Korban Jiwa dalam Kecelakaan Kereta Tabrak Truk di Semarang,NUSANTARA,https://www.beritasatu.com/nusantara/1057854/tidak-ada-korban-jiwa-dalam-kecelakaan-kereta-tabrak-truk-di-semarang
Saksi Kecelakaan Kereta di Semarang: Ada Ledakan dan Kobaran Api,NUSANTARA,https://www.beritasatu.com/nusantara/1057852/saksi-kecelakaan-kereta-di-semarang-ada-ledakan-dan-kobaran-api
Kecelakaan Kereta di Semarang Dipicu Truk Angkut Alat Berat Mogok di Tengah Rel,NUSANTARA,https://www.beritasatu.com/nusantara/1057850/kecelakaan-kereta-di-semarang-dipicu-truk-angkut-alat-berat-mogok-di-tengah-rel
"KA Brantas Tabrak Truk di Semarang, Ada Ledakan",NUSANTARA,https://www.beritasatu.com/nusantara/1057844/ka-brantas-tabrak-truk-di-semarang-ada-ledakan
"Salip Truk dari Kiri, Pengendara Roda Dua di Ngawi Meregang Nyawa",NUSANTARA,https://www.beritasatu.com/nusantara/1057696/salip-truk-dari-kiri-pengendara-roda-dua-di-ngawi-meregang-nyawa
Menguji Kedigdayaan LRT,B-PLUS,https://www.beritasatu.com/bplus/1057621/menguji-kedigdayaan-lrt
"Bus Terperosok ke Jurang di Sitinjau Lawik, Semua Penumpang Selamat",NUSANTARA,https://www.beritasatu.com/nusantara/1057545/bus-terperosok-ke-jurang-di-sitinjau-lawik-semua-penumpang-selamat
"BPJS Ketenagakerjaan Gandeng Labamu, Berikan Asuransi untuk UMKM",EKONOMI,https://www.beritasatu.com/ekonomi/1057520/bpjs-ketenagakerjaan-gandeng-labamu-berikan-asuransi-untuk-umkm
Puluhan Kendaraan Barang Terkena Razia di Cimahi,NUSANTARA,https://www.beritasatu.com/nusantara/1057469/puluhan-kendaraan-barang-terkena-razia-di-cimahi
Sadis! Pedagang Sayur di Sukabumi Tewas Dibacok OTK,NUSANTARA,https://www.beritasatu.com/nusantara/1057450/sadis-pedagang-sayur-di-sukabumi-tewas-dibacok-otk
"Raih Podium ke-100 di WSBK Italia, Toprak Belum Puas",SPORT,https://www.beritasatu.com/sport/1057425/raih-podium-ke100-di-wsbk-italia-toprak-belum-puas
"Keluarga Berebut Hak Asuh, 4 Anak yang Bertahan 40 Hari di Amazon Kini Tinggal di Penampungan",INTERNASIONAL,https://www.beritasatu.com/internasional/1057418/keluarga-berebut-hak-asuh-4-anak-yang-bertahan-40-hari-di-amazon-kini-tinggal-di-penampungan
"Protes Jalan Rusak, Warga Tulang Bawang Barat Tanam Pohon Pisang di Tengah Jalan",NUSANTARA,https://www.beritasatu.com/nusantara/1057400/protes-jalan-rusak-warga-tulang-bawang-barat-tanam-pohon-pisang-di-tengah-jalan
Kenali 5 Tanda Anda Sedang Jadi Target Penipuan Online,OTOTEKNO,https://www.beritasatu.com/ototekno/1057354/kenali-5-tanda-anda-sedang-jadi-target-penipuan-online
"Sering Kecelakaan, Marc Marquez Disarankan Pensiun Saja",SPORT,https://www.beritasatu.com/sport/1057270/sering-kecelakaan-marc-marquez-disarankan-pensiun-saja
"Tidak Hanya Memadamkan Api, Berikut Tugas Lain Pemadam Kebakaran",NASIONAL,https://www.beritasatu.com/nasional/1057141/tidak-hanya-memadamkan-api-berikut-tugas-lain-pemadam-kebakaran
Pejabat Pemkot Kendari Diduga Tahan Bantuan untuk Korban Kecelakaan,NUSANTARA,https://www.beritasatu.com/nusantara/1057086/pejabat-pemkot-kendari-diduga-tahan-bantuan-untuk-korban-kecelakaan
"Dalam 6 Bulan, 34 Warga Tewas Tertabrak Kereta di Wilayah Daop 3 Cirebon",NUSANTARA,https://www.beritasatu.com/nusantara/1057081/dalam-6-bulan-34-warga-tewas-tertabrak-kereta-di-wilayah-daop-3-cirebon
Pengendara Motor Tewas Terlindas Pikap di Serang,NUSANTARA,https://www.beritasatu.com/nusantara/1057051/pengendara-motor-tewas-terlindas-pikap-di-serang
"700 Pemotor Ditilang, Mayoritas Tidak Pakai Helm",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1056954/700-pemotor-ditilang-mayoritas-tidak-pakai-helm
Postingan Sosial Media Rafael Nadal Isyaratkan Marc Marquez Hengkang dari Honda?,SPORT,https://www.beritasatu.com/sport/1056948/postingan-sosial-media-rafael-nadal-isyaratkan-marc-marquez-hengkang-dari-honda
"Kecelakaan di Jalur Cepat Surabaya: Pick Up Oleng Tabrak Angkot, Nenek Histeris",NUSANTARA,https://www.beritasatu.com/nusantara/1056923/kecelakaan-di-jalur-cepat-surabaya-pick-up-oleng-tabrak-angkot-nenek-histeris
Akses Trans-Papua dari Manokwari ke Tambrauw Putus,NUSANTARA,https://www.beritasatu.com/nusantara/1056886/akses-transpapua-dari-manokwari-ke-tambrauw-putus
Mahasiswi di Polewali Mandar Bunuh Bayinya karena Malu Hamil di Luar Nikah,NUSANTARA,https://www.beritasatu.com/nusantara/1056827/mahasiswi-di-polewali-mandar-bunuh-bayinya-karena-malu-hamil-di-luar-nikah
Kronologi Tewasnya Peselancar Dunia Mikala Jones Saat Berselancar di Kepulauan Mentawai,NUSANTARA,https://www.beritasatu.com/nusantara/1056810/kronologi-tewasnya-peselancar-dunia-mikala-jones-saat-berselancar-di-kepulauan-mentawai
70 Perlintasan Kereta Api di Daop 3 Cirebon Tanpa Palang Pintu,NUSANTARA,https://www.beritasatu.com/nusantara/1056764/70-perlintasan-kereta-api-di-daop-3-cirebon-tanpa-palang-pintu
"Peselancar Dunia Tewas di Kepulauan Mentawai, Ini Penjelasan Imigrasi",NUSANTARA,https://www.beritasatu.com/nusantara/1056734/peselancar-dunia-tewas-di-kepulauan-mentawai-ini-penjelasan-imigrasi
"Tabrakan Beruntun di Tangerang, Sopir Truk Tewas Terjepit",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1056681/tabrakan-beruntun-di-tangerang-sopir-truk-tewas-terjepit
Rekonstruksi Kasus Suami Bunuh Istri di Pati Bongkar Rekayasa Kecelakaan,NUSANTARA,https://www.beritasatu.com/nusantara/1056648/rekonstruksi-kasus-suami-bunuh-istri-di-pati-bongkar-rekayasa-kecelakaan
Operasi Patuh Semeru 2023 Targetkan Penurunan Angka Kecelakaan,NUSANTARA,https://www.beritasatu.com/nusantara/1056638/operasi-patuh-semeru-2023-targetkan-penurunan-angka-kecelakaan
"Syuting di Azerbaijan, Film Dear Jo Angkat Tema Kekinian Soal Ibu Pengganti",LIFESTYLE,https://www.beritasatu.com/lifestyle/1056581/syuting-di-azerbaijan-film-dear-jo-angkat-tema-kekinian-soal-ibu-pengganti
Kabar Gembira! Obat Pertama untuk Tumbuhkan Gigi Akan Masuk Uji Klinis,OTOTEKNO,https://www.beritasatu.com/ototekno/1056547/kabar-gembira-obat-pertama-untuk-tumbuhkan-gigi-akan-masuk-uji-klinis
"Sempat Terlilit Tali Parasut, Begini Kondisi Prajurit TNI yang Jatuh Saat Terjun Payung di Maros",NUSANTARA,https://www.beritasatu.com/nusantara/1056493/sempat-terlilit-tali-parasut-begini-kondisi-prajurit-tni-yang-jatuh-saat-terjun-payung-di-maros
"Parasut Tak Mengembang Sempurna, Prajurit TNI Jatuh Saat Terjun Payung di Maros",NUSANTARA,https://www.beritasatu.com/nusantara/1056491/parasut-tak-mengembang-sempurna-prajurit-tni-jatuh-saat-terjun-payung-di-maros
"Ledakan Kilang Minyak Pertamina Dumai, 31 Saksi Diperiksa",NUSANTARA,https://www.beritasatu.com/nusantara/1056452/ledakan-kilang-minyak-pertamina-dumai-31-saksi-diperiksa
JLNT Casablanca Segera Dipasang ETLE,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1056437/jlnt-casablanca-segera-dipasang-etle
"Test Drive Toyota Yaris Cross, Kesan Pertama dan Performa si Hybrid Lokal",OTOTEKNO,https://www.beritasatu.com/ototekno/1056434/test-drive-toyota-yaris-cross-kesan-pertama-dan-performa-si-hybrid-lokal
Korea Utara Ancam Tembak Jatuh Pesawat Amerika,INTERNASIONAL,https://www.beritasatu.com/internasional/1056423/korea-utara-ancam-tembak-jatuh-pesawat-amerika
"Mikrobus Rombongan Pelajar SMA Kecelakaan di Jalan Tol Sumatera Usai Lomba, 1 Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1056400/mikrobus-rombongan-pelajar-sma-kecelakaan-di-jalan-tol-sumatera-usai-lomba-1-tewas
Korban Selamat Lift Jatuh Az Zahra Beberkan Kronologi Kejadian,NUSANTARA,https://www.beritasatu.com/nusantara/1056393/korban-selamat-lift-jatuh-az-zahra-beberkan-kronologi-kejadian
WNA Asal Amerika Tewas Terbentur Batu Karang Saat Berselancar di Perairan Awera Kepulauan Mentawai,NUSANTARA,https://www.beritasatu.com/nusantara/1056385/wna-asal-amerika-tewas-terbentur-batu-karang-saat-berselancar-di-perairan-awera-kepulauan-mentawai
"Pemotor Adu Banteng di Denpasar, Satu Orang Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1056371/pemotor-adu-banteng-di-denpasar-satu-orang-tewas
Ini Kisah Mahasiswa Spanyol yang Selamat Setelah 27 Jam Hanyut di Pantai Jembatan Panjang Malang,NUSANTARA,https://www.beritasatu.com/nusantara/1056365/ini-kisah-mahasiswa-spanyol-yang-selamat-setelah-27-jam-hanyut-di-pantai-jembatan-panjang-malang
"Sempat Hanyut di Pantai, Mahasiswa Spanyol Rombongan UB Ditemukan Selamat",NUSANTARA,https://www.beritasatu.com/nusantara/1056341/sempat-hanyut-di-pantai-mahasiswa-spanyol-rombongan-ub-ditemukan-selamat
Evakuasi Korban Kecelakaan Terjepit Truk di Jalan Trans Sulawesi Berlangsung Dramatis,NUSANTARA,https://www.beritasatu.com/nusantara/1056340/evakuasi-korban-kecelakaan-terjepit-truk-di-jalan-trans-sulawesi-berlangsung-dramatis
"Hindari Tabrakan, Mobil Anggota Satreskrim Polres Kuningan Terjun ke Kebun",NUSANTARA,https://www.beritasatu.com/nusantara/1056326/hindari-tabrakan-mobil-anggota-satreskrim-polres-kuningan-terjun-ke-kebun
"Truk Terguling Timpa 2 Rumah di Surabaya, 1 Penghuni Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1056305/truk-terguling-timpa-2-rumah-di-surabaya-1-penghuni-tewas
"Jet Pribadi Jatuh dan Terbakar Dekat Bandara di Los Angeles, 6 Tewas",INTERNASIONAL,https://www.beritasatu.com/internasional/1056288/jet-pribadi-jatuh-dan-terbakar-dekat-bandara-di-los-angeles-6-tewas
Top 5 News: Pengantin Hilang di Bogor hingga Review Film Mission Impossible,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1056275/top-5-news-pengantin-hilang-di-bogor-hingga-review-film-mission-impossible
Korban Kecelakaan Laut FK Brawijaya Ditemukan Setelah 9 Jam Mengapung di Laut,NUSANTARA,https://www.beritasatu.com/nusantara/1056264/korban-kecelakaan-laut-fk-brawijaya-ditemukan-setelah-9-jam-mengapung-di-laut
Bos Ducati Kritik Marc Marquez yang Kini Sandang Predikat Raja Crash,SPORT,https://www.beritasatu.com/sport/1056251/bos-ducati-kritik-marc-marquez-yang-kini-sandang-predikat-raja-crash
"Evakuasi Jasad Sopir Truk Terjepit di Tasikmalaya, Polisi Datangkan Crane dari Luar Kota",NUSANTARA,https://www.beritasatu.com/nusantara/1056255/evakuasi-jasad-sopir-truk-terjepit-di-tasikmalaya-polisi-datangkan-crane-dari-luar-kota
Ini Perjalanan Pengantin Hilang di Bogor hingga Pulang dengan Pacar Gelap,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1056222/ini-perjalanan-pengantin-hilang-di-bogor-hingga-pulang-dengan-pacar-gelap
5 Orang Rombongan FK Universitas Brawijaya Terseret Ombak Pantai Jembatan Panjang Tanjung Sirap,NUSANTARA,https://www.beritasatu.com/nusantara/1056167/5-orang-rombongan-fk-universitas-brawijaya-terseret-ombak-pantai-jembatan-panjang-tanjung-sirap
"4 Hari Hilang Terseret Ombak, Mahasiswa Itera Ditemukan Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1056166/4-hari-hilang-terseret-ombak-mahasiswa-itera-ditemukan-tewas
"Sisa Material Longsor Dibersihkan, Akses Menuju Pronojiwo Lumajang Bisa Dilintasi",NUSANTARA,https://www.beritasatu.com/nusantara/1056164/sisa-material-longsor-dibersihkan-akses-menuju-pronojiwo-lumajang-bisa-dilintasi
"Truk Terjun ke Sungai, Sopir Tewas Terjepit",NUSANTARA,https://www.beritasatu.com/nusantara/1056110/truk-terjun-ke-sungai-sopir-tewas-terjepit
"Tabrakan Beruntun di Jembatan Suramadu, Satu Sopir Terjepit di Kabin",NUSANTARA,https://www.beritasatu.com/nusantara/1056099/tabrakan-beruntun-di-jembatan-suramadu-satu-sopir-terjepit-di-kabin
Lift yang Tewaskan 7 Pekerja di Sekolah Az Zahra Lampung Khusus untuk Barang,NUSANTARA,https://www.beritasatu.com/nusantara/1056081/lift-yang-tewaskan-7-pekerja-di-sekolah-az-zahra-lampung-khusus-untuk-barang
"Terekam CCTV, Minibus Seruduk Pemotor yang Membawa Balita di Sidoarjo",NUSANTARA,https://www.beritasatu.com/nusantara/1056073/terekam-cctv-minibus-seruduk-pemotor-yang-membawa-balita-di-sidoarjo
"Rem Mendadak, 4 Bus Rombongan Haji Terlibat Tabrakan Beruntun di Jalinsum Asahan",NUSANTARA,https://www.beritasatu.com/nusantara/1056032/rem-mendadak-4-bus-rombongan-haji-terlibat-tabrakan-beruntun-di-jalinsum-asahan
Puslabfor Olah TKP Lift Jatuh di Sekolah Az Zahra Bandar Lampung,NUSANTARA,https://www.beritasatu.com/nusantara/1055970/puslabfor-olah-tkp-lift-jatuh-di-sekolah-az-zahra-bandar-lampung
"Peneliti Italia Ngaku Punya Bukti UFO Pertama yang Jatuh ke Bumi Tahun 1933, dan Itu Bukan di Roswell",INTERNASIONAL,https://www.beritasatu.com/internasional/1055967/peneliti-italia-ngaku-punya-bukti-ufo-pertama-yang-jatuh-ke-bumi-tahun-1933-dan-itu-bukan-di-roswell
"Gagal Menanjak, Truk Lindas Motor di Lebak, 1 Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1055950/gagal-menanjak-truk-lindas-motor-di-lebak-1-tewas
3 Anak di Polewali Mandar Ditabrak Motor hingga Terkapar di Jalan,NUSANTARA,https://www.beritasatu.com/nusantara/1055921/3-anak-di-polewali-mandar-ditabrak-motor-hingga-terkapar-di-jalan
Polresta Lampung Panggil Puslabfor Polri Selidiki Insiden Lift Jatuh,NUSANTARA,https://www.beritasatu.com/nusantara/1055909/polresta-lampung-panggil-puslabfor-polri-selidiki-insiden-lift-jatuh
Rekomendasi Film Ramah Anak Untuk Menemani Masa Liburan Sekolah,LIFESTYLE,https://www.beritasatu.com/lifestyle/1055801/rekomendasi-film-ramah-anak-untuk-menemani-masa-liburan-sekolah
Ini Kronologi Jatuhnya Lift Sekolah Az Zahra Lampung yang Tewaskan 7 Orang,NUSANTARA,https://www.beritasatu.com/nusantara/1055792/ini-kronologi-jatuhnya-lift-sekolah-az-zahra-lampung-yang-tewaskan-7-orang
Keluarga Korban Tewas Lift Jatuh di Lampung Minta Pihak Sekolah Az Zahra Bertanggung Jawab,NUSANTARA,https://www.beritasatu.com/nusantara/1055780/keluarga-korban-tewas-lift-jatuh-di-lampung-minta-pihak-sekolah-az-zahra-bertanggung-jawab
Suasana Duka Selimuti Keluarga Istri Korban Tewas Lift Jatuh Sekolah Az Zahra,NUSANTARA,https://www.beritasatu.com/nusantara/1055768/suasana-duka-selimuti-keluarga-istri-korban-tewas-lift-jatuh-sekolah-az-zahra
"Lift Jatuh di Sekolah Azzahra Bandar Lampung, Polisi Selidiki Kemungkinan Kelebihan Muatan",NUSANTARA,https://www.beritasatu.com/nusantara/1055734/lift-jatuh-di-sekolah-azzahra-bandar-lampung-polisi-selidiki-kemungkinan-kelebihan-muatan
Identitas Korban Tewas dan Luka dalam Insiden Lift Jatuh di Sekolah Azzahra Lampung,NUSANTARA,https://www.beritasatu.com/nusantara/1055720/identitas-korban-tewas-dan-luka-dalam-insiden-lift-jatuh-di-sekolah-azzahra-lampung
"Lift Jatuh Tewaskan 7 Orang di Sekolah Azzahra, Sekuriti: Enggak Ada Kejadian Apa-apa",NUSANTARA,https://www.beritasatu.com/nusantara/1055717/lift-jatuh-tewaskan-7-orang-di-sekolah-azzahra-sekuriti-enggak-ada-kejadian-apaapa
5 K-Drama yang Berhasil Melampaui Ekspektasi para Penonton,LIFESTYLE,https://www.beritasatu.com/lifestyle/1055679/5-kdrama-yang-berhasil-melampaui-ekspektasi-para-penonton
Beberapa Keunggulan PAYDI Dengan Fasilitas Cuti Premi,EKONOMI,https://www.beritasatu.com/ekonomi/1055669/beberapa-keunggulan-paydi-dengan-fasilitas-cuti-premi
Kenali Dua Manfaat dan Kunci Aman Bila Memiliki PAYDI,EKONOMI,https://www.beritasatu.com/ekonomi/1055648/kenali-dua-manfaat-dan-kunci-aman-bila-memiliki-paydi
"Motor Terjun ke Sungai Kalimas, Pengendara Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1055691/motor-terjun-ke-sungai-kalimas-pengendara-tewas
Kronologi Lift Jatuh di Sekolah Azzahra Bandar Lampung yang Tewaskan 7 Pekerja,NUSANTARA,https://www.beritasatu.com/nusantara/1055686/kronologi-lift-jatuh-di-sekolah-azzahra-bandar-lampung-yang-tewaskan-7-pekerja
Pengantin Wanita yang Menghilang Mengaku Ada di Jakarta,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1055670/pengantin-wanita-yang-menghilang-mengaku-ada-di-jakarta
"Terjatuh dari Lift di Sekolah Az-Zahra Bandar Lampung, 7 Orang Tewas, 2 Luka-luka",NUSANTARA,https://www.beritasatu.com/nusantara/1055639/terjatuh-dari-lift-di-sekolah-azzahra-bandar-lampung-7-orang-tewas-2-lukaluka
"Truk Pasir Terguling, Sepasang Suami Istri Tewas Terjepit",NUSANTARA,https://www.beritasatu.com/nusantara/1055570/truk-pasir-terguling-sepasang-suami-istri-tewas-terjepit
"Kapal Kayu Tabrak Kapal Batu Bara di Kutai Kartanegara, 2 Penumpang Hilang",NUSANTARA,https://www.beritasatu.com/nusantara/1055533/kapal-kayu-tabrak-kapal-batu-bara-di-kutai-kartanegara-2-penumpang-hilang
"Diduga Depresi, Polisi Gantung Diri di Cempaka Putih",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1055506/diduga-depresi-polisi-gantung-diri-di-cempaka-putih
Mahasiswa Penabrak 3 Petugas Dishub Kota Tangerang Jadi Tersangka,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1055484/mahasiswa-penabrak-3-petugas-dishub-kota-tangerang-jadi-tersangka
"5 Tempat Angker di Jakarta, Berani Datang?",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1055375/5-tempat-angker-di-jakarta-berani-datang
"Bocah 8 Tahun Tewas Dianiaya Kakak Kelas, Polisi Periksa 12 Saksi",NUSANTARA,https://www.beritasatu.com/nusantara/1055266/bocah-8-tahun-tewas-dianiaya-kakak-kelas-polisi-periksa-12-saksi
"Dukung Hilirisasi, MIND ID Wujudkan Pengembangan Ekosistem Baterai di Indonesia",EKONOMI,https://www.beritasatu.com/ekonomi/1055204/dukung-hilirisasi-mind-id-wujudkan-pengembangan-ekosistem-baterai-di-indonesia
Mahasiswa yang Tabrak 3 Petugas Dishub Mengaku Pacar Anak Wali Kota Tangerang,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1055186/mahasiswa-yang-tabrak-3-petugas-dishub-mengaku-pacar-anak-wali-kota-tangerang
Kasus Pekerja Tewas dalam Tangki Limbah di Rohil Segera Dilimpahkan ke Kejati Riau,NUSANTARA,https://www.beritasatu.com/nusantara/1055103/kasus-pekerja-tewas-dalam-tangki-limbah-di-rohil-segera-dilimpahkan-ke-kejati-riau
Penyebab Guru Ngaji yang Tewas Membusuk Bersimbah Darah di Balikpapan Masih Misteri,NUSANTARA,https://www.beritasatu.com/nusantara/1055093/penyebab-guru-ngaji-yang-tewas-membusuk-bersimbah-darah-di-balikpapan-masih-misteri
"Macet Pascalibur Iduladha, Yogyakarta-Kertajati 12 Jam",NUSANTARA,https://www.beritasatu.com/nusantara/1055041/macet-pascalibur-iduladha-yogyakartakertajati-12-jam
"Salah Jalan Berujung Kecelakaan, Minibus Timpa Mobil di Sukabumi",NUSANTARA,https://www.beritasatu.com/nusantara/1055037/salah-jalan-berujung-kecelakaan-minibus-timpa-mobil-di-sukabumi
"Libur Akhir Pekan, Jalur Wisata Subang Selatan Ramai Lancar",NUSANTARA,https://www.beritasatu.com/nusantara/1054954/libur-akhir-pekan-jalur-wisata-subang-selatan-ramai-lancar
"Viral Perkelahian Brutal Geng Motor vs Warga di Jeneponto, Begini Penjelasan Polisi",NUSANTARA,https://www.beritasatu.com/nusantara/1054952/viral-perkelahian-brutal-geng-motor-vs-warga-di-jeneponto-begini-penjelasan-polisi
"Bus Terbalik dan Terbakar di Jalan Tol di India, 25 Tewas",INTERNASIONAL,https://www.beritasatu.com/internasional/1054923/bus-terbalik-dan-terbakar-di-jalan-tol-di-india-25-tewas
"Libur Iduladha, Pantai Pangandaran Ramai Pengunjung",NUSANTARA,https://www.beritasatu.com/nusantara/1054893/libur-iduladha-pantai-pangandaran-ramai-pengunjung
Raja Belanda Minta Maaf atas Perbudakan Negaranya di Masa Lalu,INTERNASIONAL,https://www.beritasatu.com/internasional/1054877/raja-belanda-minta-maaf-atas-perbudakan-negaranya-di-masa-lalu
"Kecelakaan Tunggal Mobil Tabrak Pohon di Jember hingga Ringsek, 8 Orang Luka-luka",NUSANTARA,https://www.beritasatu.com/nusantara/1054875/kecelakaan-tunggal-mobil-tabrak-pohon-di-jember-hingga-ringsek-8-orang-lukaluka
Dua Pekerja Truk Molen Tewas Tersengat Listrik Saat Pengecoran di Makassar,NUSANTARA,https://www.beritasatu.com/nusantara/1054872/dua-pekerja-truk-molen-tewas-tersengat-listrik-saat-pengecoran-di-makassar
"Salah Injak Pedal, Mobil Terjun ke Parit di Tangerang",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1054838/salah-injak-pedal-mobil-terjun-ke-parit-di-tangerang
"Kebijakan Baru, Twitter Tidak Bisa Lagi Diakses Pengguna yang Tak Terdaftar",OTOTEKNO,https://www.beritasatu.com/ototekno/1054790/kebijakan-baru-twitter-tidak-bisa-lagi-diakses-pengguna-yang-tak-terdaftar
Tabrakan Beruntun 3 Kendaraan Pemudik di Tol Cipali Diduga Sopir Mengantuk,NUSANTARA,https://www.beritasatu.com/nusantara/1054737/tabrakan-beruntun-3-kendaraan-pemudik-di-tol-cipali-diduga-sopir-mengantuk
"Siswa Kelas 2 SD di Medan Tewas Dipukuli Kakak Kelas, Ibu Korban: Pelaku 5 Orang",NUSANTARA,https://www.beritasatu.com/nusantara/1054716/siswa-kelas-2-sd-di-medan-tewas-dipukuli-kakak-kelas-ibu-korban-pelaku-5-orang
Jangan Sembarangan! Perhatikan Hal Ini Saat Gunakan Roof Box,OTOTEKNO,https://www.beritasatu.com/ototekno/1054678/jangan-sembarangan-perhatikan-hal-ini-saat-gunakan-roof-box
Intip Fasilitas Umum yang Disediakan Jakarta Fair 2023,MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1054655/intip-fasilitas-umum-yang-disediakan-jakarta-fair-2023
Penghuni Kontrakan Hilang di Ponorogo Terkuak Setelah Ditemukan Mayat Terbungkus Karpet di Ngawi,NUSANTARA,https://www.beritasatu.com/nusantara/1054569/penghuni-kontrakan-hilang-di-ponorogo-terkuak-setelah-ditemukan-mayat-terbungkus-karpet-di-ngawi
"Rem Blong, Truk Semen Hantam 3 Mobil di Samarinda, 1 Tewas",NUSANTARA,https://www.beritasatu.com/nusantara/1054561/rem-blong-truk-semen-hantam-3-mobil-di-samarinda-1-tewas
Mayat Wanita Bersepatu Warna Pink Ditemukan di Tumpukan Sampah di Depok,NUSANTARA,https://www.beritasatu.com/nusantara/1054553/mayat-wanita-bersepatu-warna-pink-ditemukan-di-tumpukan-sampah-di-depok
Kapal Milik Kementerian ESDM Dipotong di Tengah Laut,NUSANTARA,https://www.beritasatu.com/nusantara/1054551/kapal-milik-kementerian-esdm-dipotong-di-tengah-laut
"Tingkatkan Kemampuan Personil, Lantas Polda NTB Gelar Lomba Safety Riding",NUSANTARA,https://www.beritasatu.com/nusantara/1054546/tingkatkan-kemampuan-personil-lantas-polda-ntb-gelar-lomba-safety-riding
"Diduga Korban Kecelakaan, Dua Mayat Ditemukan di Drainase Kota Medan",NUSANTARA,https://www.beritasatu.com/nusantara/1054536/diduga-korban-kecelakaan-dua-mayat-ditemukan-di-drainase-kota-medan
"Tak Mau Lagi Ada Jejak Lelaki di Tubuhnya, Wanita Transgender Nekat Bakar Penisnya Sendiri",INTERNASIONAL,https://www.beritasatu.com/internasional/1054434/tak-mau-lagi-ada-jejak-lelaki-di-tubuhnya-wanita-transgender-nekat-bakar-penisnya-sendiri
"Truk Boks Tabrak Tiga Motor di Kendal, 4 Nyawa Melayang",NUSANTARA,https://www.beritasatu.com/nusantara/1054374/truk-boks-tabrak-tiga-motor-di-kendal-4-nyawa-melayang
Film Ketika Berhenti di Sini Kisahkan Perasaan Kehilangan yang Amat Mendalam,LIFESTYLE,https://www.beritasatu.com/lifestyle/1054293/film-ketika-berhenti-di-sini-kisahkan-perasaan-kehilangan-yang-amat-mendalam
"5 Rekomendasi Drakor Romantis 2023, Cocok Ditonton Saat Liburan!",LIFESTYLE,https://www.beritasatu.com/lifestyle/1054169/5-rekomendasi-drakor-romantis-2023-cocok-ditonton-saat-liburan
PHBI Sorong Larang Kendaraan Bermotor Roda Dua Ikuti Takbiran,NUSANTARA,https://www.beritasatu.com/nusantara/1054276/phbi-sorong-larang-kendaraan-bermotor-roda-dua-ikuti-takbiran
"Tewas Saat Bikin Konten Adang Truk, Jenazah Pemuda di Tangerang Disembunyikan 5 Rekannya",MEGAPOLITAN,https://www.beritasatu.com/megapolitan/1054256/tewas-saat-bikin-konten-adang-truk-jenazah-pemuda-di-tangerang-disembunyikan-5-rekannya
"Bus Tabrak Truk di Tol Cipali, 1 Tewas 2 Luka",NUSANTARA,https://www.beritasatu.com/nusantara/1054248/bus-tabrak-truk-di-tol-cipali-1-tewas-2-luka
